Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2021 - 2022,2021 Fall,UGRD,UGRD,Martin,Monroe,,MANA,4322,006,10,26,8,1,0,0,0,0,0,0,0,45
2021 - 2022,2021 Fall,UGRD,UGRD,Martin,Monroe,,MANA,4322,007,6,20,14,1,3,0,0,0,0,0,0,44
2021 - 2022,2021 Fall,UGRD,UGRD,Martin,Monroe,,UNIV-BU,1131,002,21,3,3,0,6,0,0,0,0,0,0,33
2021 - 2022,2021 Fall,UGRD,UGRD,Marvin,Brittingham,"Hayden Dubois, Poorvi Pandey, Srinija Katakam",MANA,3320,002,4,30,11,0,1,0,0,0,3,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Marvin,Brittingham,Srinija Katakam,MANA,1301,001,20,32,9,3,0,0,0,1,2,0,0,67
2021 - 2022,2021 Fall,UGRD,UGRD,Marvin,Brittingham,Srinija Katakam,MANA,1301,002,20,34,10,0,4,0,0,1,1,0,0,70
2021 - 2022,2021 Fall,UGRD,UGRD,Marvin,Brittingham,Srinija Katakam,MANA,1301,003,24,27,10,2,3,0,0,1,3,0,0,70
2021 - 2022,2021 Fall,UGRD,UGRD,Marvin,Brittingham,Srinija Katakam,MANA,1301,006,24,30,10,1,1,0,0,1,2,0,0,69
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1310,001,106,3,0,0,2,0,0,0,8,0,0,119
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1310,002,102,2,1,3,5,0,0,0,5,0,0,118
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1311,005,103,4,3,2,4,0,0,2,1,0,0,119
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,1311,007,89,9,1,1,16,0,0,2,1,0,0,119
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,3334,001,32,1,1,2,2,0,0,0,0,0,0,38
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,SOCI,3334,600,14,4,1,0,1,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Hanson-Evans,,WOMS,3334,001,5,0,1,0,0,0,0,0,0,0,0,6
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Harris,Patricia Allard,NURS,4350,629,0,0,0,0,0,0,7,0,0,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Koone,"Ankush Paul, Cristian Garces, David Miller, Linda Barasch, Poojitha Thota, Srajan Ahuja, Vijay Ganesh Panchapakesan",CSE,3315,004,9,15,7,2,3,0,0,1,6,0,0,43
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Koone,"Ankush Paul, Cristian Garces, David Miller, Linda Barasch, Poojitha Thota, Srajan Ahuja, Vijay Ganesh Panchapakesan",CSE,3315,005,5,12,10,5,9,0,0,2,5,0,0,48
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Koone,"Ankush Paul, Cristian Garces, David Miller, Linda Barasch, Poojitha Thota, Srajan Ahuja, Vijay Ganesh Panchapakesan",CSE,3315,006,1,2,1,0,2,0,0,0,1,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,500,0,0,0,0,1,0,85,1,1,0,0,88
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,501,0,0,0,0,0,0,70,0,2,0,0,72
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Mancini,,NURS-EL,3300,502,0,0,0,0,3,0,58,1,0,0,0,62
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Reid,Ahmad Hamdan,NURS,4581,600,27,34,8,2,0,0,0,1,5,0,0,77
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Reid,Ahmad Hamdan,NURS,4581,601,20,46,35,5,0,0,0,0,7,0,0,113
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Reid,"Ahmad Hamdan, Carrie Arena-Marshall, Debra Hurd, Jennifer Taylor, Katie Roth, Lacy Foster, Nicole Hawkins, Rincy Soney, Sharan Allen, Susan Wells",NURS,4581,001,31,89,37,7,1,0,0,2,9,0,0,176
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Reid,Phyllis Pastwa,NURS,3365,002,6,30,7,2,4,0,0,3,4,0,0,56
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Vaccaro,,ART,1309,001,14,19,11,4,2,0,0,0,0,0,0,50
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Vaccaro,,ART,1309,002,7,12,5,1,0,0,0,0,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Vaccaro,,ART,3307,001,13,14,2,0,0,0,0,0,1,0,0,30
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Whiteside,Samaneh Samiee,BSTAT,3321,005,21,32,16,6,2,0,0,0,1,0,0,78
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Whiteside,Samaneh Samiee,BSTAT,3321,008,11,24,17,8,5,0,0,1,5,0,0,71
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Wilson,,ENGL,1301,003,12,7,2,0,2,0,0,0,0,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Wilson,,ENGL,1301,012,4,1,1,0,2,0,0,1,1,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Wilson,,ENGL,1301,028,12,8,0,0,2,0,0,0,1,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Mary,Wilson,,ENGL,1301,CO28,2,4,1,0,2,0,0,1,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Mason,Lahue,,ART,2304,005,7,2,4,1,2,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Mason,Lahue,,ART,2304,006,6,4,3,1,0,0,0,0,1,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Mason,Lahue,,ART,4397,006,3,9,3,0,0,0,0,0,0,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Chrysler,,PHYS,3183,001,5,3,3,0,1,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Chrysler,,PHYS,3183,003,7,0,1,0,0,0,0,0,2,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Clark,,ART,4101,001,9,10,6,0,0,0,0,0,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Clark,,ART,4392,008,3,5,3,0,0,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Fujita,,UNIV-SC,1131,013,15,3,1,0,2,0,0,1,1,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Fujita,Todd Castoe,BIOL,3315,001,71,58,31,6,5,0,0,2,6,0,0,179
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Sargent,,ACCT,3303,003,1,10,17,9,9,0,0,3,4,0,0,53
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Sargent,,ACCT,4318,002,3,8,17,8,0,0,0,0,2,0,0,38
2021 - 2022,2021 Fall,UGRD,UGRD,Matthew,Walsh,,BIOL,3457,001,30,33,26,3,1,0,0,0,3,0,0,96
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,,NURS,4323,001,48,1,0,0,0,0,0,0,0,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,,NURS,4323,600,168,14,2,0,0,0,0,0,0,0,0,184
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURS,3345,500,75,27,11,0,16,0,0,9,2,0,0,140
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURS,3345,502,76,36,6,1,9,0,0,4,5,0,0,137
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURS,3345,507,30,22,5,1,1,0,0,0,2,0,0,61
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURS,3375,501,160,30,8,1,2,0,0,1,1,0,0,203
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURSU,3345,500,31,7,1,0,1,0,0,2,0,0,0,42
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURSU,3345,502,9,1,0,0,0,0,0,1,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURSU,3345,507,7,2,0,0,0,0,0,1,1,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Maura,Bernasconi,Tamara Eades,NURSU,3375,501,55,5,0,0,1,0,0,0,1,0,0,62
2021 - 2022,2021 Fall,UGRD,UGRD,Maxine,Adegbola,Thomas Dombrowsky,NURS,3321,001,18,53,4,0,0,0,0,0,1,0,0,76
2021 - 2022,2021 Fall,UGRD,UGRD,Maziar,Mahdavi,"Karishma Himanshu Sheth, Vikalpa Pandere",CE,1105,001,96,5,6,0,7,0,0,1,0,0,0,115
2021 - 2022,2021 Fall,UGRD,UGRD,Maziar,Mahdavi,"Karishma Himanshu Sheth, Vikalpa Pandere",CE,1105,002,54,2,2,0,1,0,0,1,0,0,0,60
2021 - 2022,2021 Fall,UGRD,UGRD,Maziar,Mahdavi,Nikhil Singh Yaduvanshi,AREN,1205,001,53,2,0,0,1,0,0,1,0,0,0,57
2021 - 2022,2021 Fall,UGRD,UGRD,Md Rassel,Raihan,Monjur Morshed Rabby,MAE,1312,002,11,16,9,0,0,0,0,0,4,0,0,40
2021 - 2022,2021 Fall,UGRD,UGRD,Md Salik,Parwez,Deborah Jahaj,CSE,2440,001,26,7,7,0,4,0,0,0,0,0,0,44
2021 - 2022,2021 Fall,UGRD,UGRD,Md Salik,Parwez,Saiyang Na,CSE,1310,004,17,12,5,0,6,0,0,2,7,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Md Salik,Parwez,Yanjun Lyu,CSE,4345,001,4,4,1,0,0,0,0,0,1,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Md Shams Razi,Shopnil,,CE,3143,001,11,0,0,1,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Md Shams Razi,Shopnil,,CE,3143,002,12,0,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Meagan,Rogers,,NURS,4351,600,148,38,0,0,0,0,0,0,0,0,0,186
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Fitzmaurice Mahan,,COMS,2302,007,7,11,2,1,2,0,0,2,2,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Fitzmaurice Mahan,,PCOM,2301,001,4,4,1,0,1,0,0,1,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Haratine,,THEA,1303,001,7,4,5,1,3,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Haratine,,THEA,1303,002,13,3,1,1,2,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Haratine,,THEA,1343,002,19,6,4,2,3,0,0,0,1,0,0,35
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Haratine,,THEA,4341,001,8,0,0,0,1,0,0,0,0,0,0,9
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Korchinski,,GEOL,1301,001,75,41,17,10,3,0,0,2,2,0,0,150
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Korchinski,,GEOL,1301,002,56,46,17,14,8,0,0,3,1,0,0,145
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Korchinski,,GEOL,3443,001,9,7,4,1,2,0,0,0,2,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Martinez,,ARCH,2551,006,5,8,4,0,0,0,0,1,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Megan,Sarno,,MUSI,3300,002,13,7,2,0,1,0,0,1,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Meghna,Tare,,ENVR,4303,001,14,4,2,1,2,0,0,0,0,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Melanie,Mason,,BCMN,3355,001,6,2,1,0,2,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Melanie,Mason,,COMS,1302,001,13,9,1,0,3,0,0,1,1,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Melanie,Sattler,Aiswarya Acharath Mohanakrishnan,CE,2300,001,16,7,3,1,2,0,0,0,0,0,0,29
2021 - 2022,2021 Fall,UGRD,UGRD,Melinda,Long,,COMS,2302,009,4,16,5,1,1,0,0,1,0,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Melinda,Long,,COMS,2302,017,6,16,2,0,1,0,0,2,0,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Melinda,Long,,COMS,2302,018,5,16,6,0,0,0,0,1,0,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Melinda,McVay,,ART,1300,003,30,8,3,0,4,0,0,0,0,0,0,45
2021 - 2022,2021 Fall,UGRD,UGRD,Melinda,McVay,,ART,4301,001,15,4,3,0,1,0,0,0,0,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Flores,,SOCW,3321,001,5,3,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Hulings,,EDUC,4344,001,12,0,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,"Aisha Stone-Corr, Brandy Wells, Cathy Lisabeth Johnson, Daphne Allen, Joann Grimes, Laurel Pilkington, Lyndsie Valenzuela, Marco Alvarado, Marianne Doan, Mary Bjorklund, Melanie Srinual, Shakerra Brown, Susan Justice, Tamara Peavy",NURS,4462,601,97,2,0,0,0,0,0,0,0,0,0,99
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,"Amy Rossing, Autumn Morris, Candace Vansant, Glenn Wood, Jawel Lemons, Jessica Lucero, Kelle George, Lori Dachroeden, Marianne Doan, Stephanie Rush, Trevor Richards",NURS,4462,600,86,1,0,0,0,0,0,0,0,0,0,87
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,"Amy Rossing, Connie Lowry, Janet Makori, Jessica Smith, Melynda Hutchings, Sharon Wilson, Shayla Buckler, Shayla Green, Stephanie Rush",NURS,4462,001,205,4,0,0,0,0,0,0,0,0,0,209
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,Connie Lowry,NURS,4465,503,80,34,4,0,1,0,0,5,9,0,0,133
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,Connie Lowry,NURS,4465,504,79,11,0,0,1,0,0,0,2,0,0,93
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Lagrone,Connie Lowry,NURS,4465,505,55,13,4,2,2,0,0,0,0,0,0,76
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Walsh,,BIOL,1345,500,16,11,18,4,28,0,0,4,13,0,0,94
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Walsh,,BIOL,1441,003,31,39,36,19,15,0,0,5,17,0,0,162
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Walsh,,BIOL,3355,001,38,12,1,1,1,0,0,0,1,0,0,54
2021 - 2022,2021 Fall,UGRD,UGRD,Melissa,Walsh,,BIOL,4388,041,7,0,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Melynda,Hutchings,,NURS,4455,501,138,26,6,1,3,0,0,3,5,0,0,182
2021 - 2022,2021 Fall,UGRD,UGRD,Melynda,Hutchings,,NURS,4455,502,126,22,11,0,2,0,0,0,11,0,0,172
2021 - 2022,2021 Fall,UGRD,UGRD,Melynda,Hutchings,,NURSU,4455,501,31,7,2,0,1,0,0,1,0,0,0,42
2021 - 2022,2021 Fall,UGRD,UGRD,Melynda,Hutchings,,NURSU,4455,502,36,3,1,0,0,0,0,0,1,0,0,41
2021 - 2022,2021 Fall,UGRD,UGRD,Mengqi,Zhan,,COMM,4300,001,8,13,0,0,0,0,0,0,0,0,0,21
2021 - 2022,2021 Fall,UGRD,UGRD,Mengqi,Zhan,,COMS,3309,001,10,4,0,0,0,0,0,0,0,0,0,14
2021 - 2022,2021 Fall,UGRD,UGRD,Meredith,Knight Treminio,,DNCE,1134,001,6,2,0,0,0,0,0,1,1,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Meredith,Knight Treminio,,DNCE,2238,001,9,1,1,0,1,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Meredith,Knight Treminio,,DNCE,3236,001,13,3,0,0,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Meredith,Knight Treminio,Whitney Talbot,DNCE,1139,001,11,2,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2021 Fall,UGRD,UGRD,Merlynd,Nestell,,GEOL,3441,001,3,4,5,0,3,0,0,1,1,0,0,17
2021 - 2022,2021 Fall,UGRD,UGRD,Merry,Jett,,HIST,1302,701,23,35,16,3,6,0,0,1,6,0,0,90
2021 - 2022,2021 Fall,UGRD,UGRD,Merry,Jett,,HIST,1302,703,22,38,10,7,10,0,0,2,11,0,0,100
2021 - 2022,2021 Fall,UGRD,UGRD,Mia,Kirby,,AAST,2300,001,11,6,5,0,1,0,0,1,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Mia,Kirby,,AAST,3320,001,18,6,0,0,0,0,0,1,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Mia,Kirby,,SOCW,4310,003,27,4,1,0,0,0,0,0,0,0,0,32
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Beeson,,MANA,4325,003,31,14,1,0,0,0,0,1,0,0,0,47
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Bozlar,"Maksim Larionov, Sean Menezes",MAE,3324,002,15,21,14,3,2,0,0,1,2,0,0,58
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Brittain,,ENGL,3385,001,12,2,1,0,1,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Buckman,,BCOM,3360,001,12,24,8,1,2,0,0,0,3,0,0,50
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Buckman,,BCOM,3360,002,4,3,3,0,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Buckman,,BCOM,3360,010,10,22,11,2,1,0,0,1,2,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Buckman,,BCOM,3360,011,12,20,6,1,1,0,0,0,0,0,0,40
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Buckman,Kevin Carr,BCOM,4380,001,3,12,0,0,0,0,0,1,2,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Cho,"Haylea Renguul, Na Nguyen",BE,1105,008,70,12,14,1,3,0,0,0,1,0,0,101
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Drake,,MUSI,1302,001,73,15,5,6,20,0,0,6,4,0,0,129
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Arbaz Baig, Reza Massah",AREN,3331,101,7,6,2,0,0,0,0,0,0,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Arbaz Baig, Reza Massah",CM,3331,001,14,8,3,0,0,0,0,0,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Arbaz Baig, Reza Massah",CM,3331,101,15,18,5,0,0,0,0,0,0,0,0,38
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,Reza Massah,CM,3339,001,3,5,4,0,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,Reza Massah,CM,3339,101,2,13,8,0,0,0,0,0,0,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Rishil Nareshkumar Patel, Sanjgna Karthick, Smita Suresh Jadhav",CE,4304,001,3,4,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Rishil Nareshkumar Patel, Sanjgna Karthick, Smita Suresh Jadhav",CE,4304,101,3,6,1,0,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Fairchild,"Sanjgna Karthick, Smita Suresh Jadhav",CM,4304,101,5,8,5,0,0,0,0,0,1,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Gann,,KINE,3354,500,42,30,6,3,2,0,0,0,10,0,0,93
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Holmes,"Agnes Deleawe, Amara Holobaugh, Bailey Davis, Christine Roberts, Dinah Houston, Donna Davis, Esther Dorsey, Jade Pierce, Kaseya Tshikunguila, Katie Roth, Leigh Wheeler, Paula Wyman, Reyhan Rzayeva, Sharan Allen, Valoree Bowen",NURS,3632,001,58,124,27,2,0,0,0,3,1,0,0,215
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Manry,Abrar Alam,EE,3318,001,6,9,7,0,0,0,0,1,0,0,0,23
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morris,,POLS,2311,008,77,34,17,2,5,0,0,6,4,0,0,145
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morris,,POLS,2311,009,63,42,24,5,10,0,0,2,0,0,0,146
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morris,,POLS,2311,012,77,67,20,5,8,0,0,1,2,0,0,180
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morris,,POLS,2311,700,112,62,21,3,5,0,0,0,5,0,0,208
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morris,,POLS,2311,701,93,56,22,7,7,0,0,3,10,0,0,198
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Morrison,,MUSI,0116,001,21,0,0,0,0,0,0,0,0,0,0,21
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Mulvey,,ART,2357,001,8,4,3,0,0,0,0,0,1,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Prachyl,,ACCT,2302,004,0,5,8,7,5,0,0,1,5,0,0,31
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,008,6,8,3,0,1,0,0,1,1,4,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,020,4,0,3,0,0,0,0,0,1,2,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,027,5,3,2,0,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,035,3,3,1,0,1,0,0,0,1,1,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,063,3,3,1,0,0,0,0,0,1,2,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,CO18,4,7,3,0,2,0,0,0,0,2,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,CO19,3,4,1,0,1,0,0,0,1,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,CO25,1,3,2,0,0,0,0,0,0,4,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,CO48,1,0,4,0,1,0,0,0,0,5,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Raines,,ENGL,1301,CO51,0,1,5,0,2,0,0,0,0,3,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Richarme,,MARK,3321,032,23,18,18,14,2,0,0,1,2,0,0,78
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Richarme,,MARK,3324,032,22,22,20,4,4,0,0,1,2,0,0,75
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Roner,,BIOL,3312,001,85,70,51,12,2,0,0,5,1,0,0,226
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Stout,,HIST,3306,001,20,5,2,1,0,0,0,0,1,0,0,29
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Stout,,HIST,4366,001,18,3,1,2,1,0,0,0,2,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Stout,Eric Spenk,HIST,1302,003,90,17,17,4,13,0,0,0,2,0,0,143
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,TenEyck,,CRCJ,3300,001,64,7,5,1,0,0,0,1,1,0,0,79
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Williams,,POLS,2311,002,35,40,23,7,17,0,0,1,2,0,0,125
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Williams,,POLS,2312,003,66,45,18,2,9,0,0,0,5,0,0,145
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Williams,,POLS,2312,004,127,10,1,1,1,0,0,2,2,0,0,144
2021 - 2022,2021 Fall,UGRD,UGRD,Michael,Williams,,POLS,2312,006,76,30,7,14,11,0,0,2,4,0,0,144
2021 - 2022,2021 Fall,UGRD,UGRD,Michaela,Vancliff,,MATH,4330,001,4,5,5,1,1,0,0,1,3,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Michel,Borg,,ARCH,4313,001,3,9,2,0,0,0,0,1,0,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Michelle,Hummel,Fahad Pervaiz,CE,3342,001,7,9,3,2,1,0,0,0,0,0,0,22
2021 - 2022,2021 Fall,UGRD,UGRD,Michelle,Hummel,Fahad Pervaiz,CE,3342,101,1,7,6,0,4,0,0,1,2,0,0,21
2021 - 2022,2021 Fall,UGRD,UGRD,Miguel,Amaya,"Kapil Aryal, Tushar Rohidas Wagh",MAE,1107,001,19,9,5,2,0,0,0,3,0,0,0,38
2021 - 2022,2021 Fall,UGRD,UGRD,Miguel,Amaya,"Kapil Aryal, Tushar Rohidas Wagh",MAE,1107,002,20,9,3,0,1,0,0,1,0,0,0,34
2021 - 2022,2021 Fall,UGRD,UGRD,Miguel,Amaya,"Kapil Aryal, Tushar Rohidas Wagh",MAE,1107,003,19,6,4,0,0,0,0,1,2,0,0,32
2021 - 2022,2021 Fall,UGRD,UGRD,Miguel,Amaya,"Kapil Aryal, Tushar Rohidas Wagh",MAE,1107,004,14,8,3,0,0,0,0,0,1,0,0,26
2021 - 2022,2021 Fall,UGRD,UGRD,Miguel,Amaya,"Kapil Aryal, Tushar Rohidas Wagh",MAE,1107,005,21,3,2,0,1,0,0,1,0,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Mike,Nguyen,,MUSI,0010,017,0,0,0,0,1,0,18,0,1,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Mike,Nguyen,,MUSI,0125,001,16,0,0,0,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Mike,Siok,Christos Sevastopoulos,CSE,3310,002,16,22,1,0,2,0,0,0,0,0,0,41
2021 - 2022,2021 Fall,UGRD,UGRD,Mike,Siok,Rakshita Kadappa Khadabadi,CSE,4322,002,14,14,0,0,0,0,0,0,0,0,0,28
